experiment_id,alpha,bits,subband_order,image,psnr,ssim,mse,nonblind_ber,nonblind_bit_accuracy,blind_ber,blind_bit_accuracy,blind_exact,t_embed_ms,t_nonblind_ms,t_blind_ms,model_version
matrix-20260918-025538-98a873,0.01,16,LL,0887,44.47,0.997151,2.32314,0.0,1.0,0.375,0.625,0,2.23,3.26,3.17,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0888,45.1595,0.998819,1.982117,0.125,0.875,0.375,0.625,0,2.16,3.25,3.1,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0889,44.628,0.999388,2.240143,0.0,1.0,0.375,0.625,0,2.14,3.33,3.16,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0890,46.0874,0.998206,1.60082,0.0,1.0,0.375,0.625,0,2.16,3.31,3.03,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0891,44.7323,0.998845,2.187007,0.0,1.0,0.3125,0.6875,0,2.2,3.23,3.1,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0892,43.9962,0.999502,2.590942,0.0,1.0,0.3125,0.6875,0,2.2,3.4,3.12,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0893,47.3149,0.997959,1.206665,0.0,1.0,0.3125,0.6875,0,2.2,3.26,3.08,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0894,42.6083,0.998071,3.566559,0.0,1.0,0.4375,0.5625,0,2.16,3.32,3.11,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0895,46.1074,0.998848,1.59346,0.0,1.0,0.3125,0.6875,0,2.19,3.31,3.07,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0896,41.1245,0.995404,5.019109,0.0,1.0,0.4375,0.5625,0,2.13,3.31,3.1,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0897,47.1316,0.999672,1.258692,0.0,1.0,0.4375,0.5625,0,2.26,3.33,3.09,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0898,45.5677,0.996386,1.804321,0.0,1.0,0.5,0.5,0,2.11,3.29,3.06,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0899,46.5113,0.998014,1.45196,0.0,1.0,0.25,0.75,0,2.18,3.35,3.12,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,16,LL,0900,47.8602,0.995347,1.064285,0.0,1.0,0.4375,0.5625,0,2.14,3.27,3.08,models/windowed_cnn_grid/16bit_a0.010/windowed_cnn_best.pt@af79e2a17126
matrix-20260918-025538-98a873,0.01,32,LL,0801,44.5986,0.99915,2.255361,0.0,1.0,0.3125,0.6875,0,2.19,3.31,3.66,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0802,46.2349,0.995757,1.547343,0.0,1.0,0.40625,0.59375,0,2.19,3.24,3.54,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0803,44.2034,0.99782,2.470261,0.0625,0.9375,0.21875,0.78125,0,2.15,3.25,3.58,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0804,43.9262,0.999019,2.633082,0.0625,0.9375,0.21875,0.78125,0,2.18,3.29,3.6,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0805,43.611,0.998693,2.831294,0.0625,0.9375,0.34375,0.65625,0,2.15,3.38,3.59,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0806,44.8817,0.995069,2.113032,0.0,1.0,0.375,0.625,0,2.17,3.31,3.61,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0807,46.5206,0.997926,1.448837,0.0,1.0,0.40625,0.59375,0,2.17,3.29,3.96,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0808,46.855,0.996712,1.341471,0.0,1.0,0.4375,0.5625,0,2.18,3.25,3.6,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0809,44.8707,0.998806,2.118388,0.0,1.0,0.3125,0.6875,0,2.23,3.3,3.59,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0810,45.5824,0.998293,1.798213,0.0,1.0,0.3125,0.6875,0,2.16,3.4,3.53,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0811,47.149,0.997929,1.253672,0.0,1.0,0.40625,0.59375,0,2.18,3.35,3.56,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0812,45.1334,0.998207,1.994085,0.0,1.0,0.34375,0.65625,0,2.16,3.26,3.51,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0813,44.4277,0.997702,2.345896,0.0,1.0,0.40625,0.59375,0,2.16,3.36,3.59,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0814,46.8492,0.998209,1.343267,0.0625,0.9375,0.34375,0.65625,0,2.2,3.24,3.61,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0815,46.1459,0.998844,1.579402,0.0,1.0,0.3125,0.6875,0,2.2,3.43,3.57,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0816,44.3107,0.998441,2.409988,0.0,1.0,0.40625,0.59375,0,2.17,3.39,3.62,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0817,44.7085,0.998201,2.199041,0.0,1.0,0.40625,0.59375,0,2.17,3.26,3.54,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0818,43.3478,0.997656,3.008174,0.0625,0.9375,0.3125,0.6875,0,2.16,3.23,3.66,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0819,45.4834,0.99889,1.839661,0.0,1.0,0.375,0.625,0,2.22,3.26,3.57,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0820,43.8922,0.999167,2.653773,0.0,1.0,0.28125,0.71875,0,2.19,3.36,3.7,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0821,46.0982,0.998886,1.596822,0.0625,0.9375,0.34375,0.65625,0,2.25,3.29,3.64,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0822,47.172,0.998975,1.24704,0.0625,0.9375,0.3125,0.6875,0,2.17,3.32,3.65,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0823,43.8701,0.995852,2.667308,0.0,1.0,0.5,0.5,0,2.17,3.32,3.56,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0824,44.2779,0.998508,2.428228,0.0,1.0,0.25,0.75,0,2.23,3.24,3.57,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0825,44.777,0.999006,2.164632,0.0,1.0,0.34375,0.65625,0,2.17,3.33,3.6,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0826,44.1475,0.997701,2.502223,0.03125,0.96875,0.28125,0.71875,0,2.17,3.29,3.52,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0827,51.0749,0.997502,0.50768,0.0,1.0,0.25,0.75,0,2.16,3.28,3.6,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0828,49.3598,0.998077,0.75353,0.0,1.0,0.34375,0.65625,0,2.2,3.4,3.66,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0829,46.3663,0.997675,1.501251,0.0,1.0,0.5,0.5,0,2.22,3.28,3.5,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0830,44.5978,0.997596,2.255773,0.0,1.0,0.3125,0.6875,0,2.14,3.26,3.59,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0831,46.8007,0.998746,1.358348,0.0625,0.9375,0.28125,0.71875,0,2.15,3.27,3.57,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0832,45.8619,0.998492,1.686132,0.0625,0.9375,0.3125,0.6875,0,2.18,3.28,3.57,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0833,42.485,0.999092,3.669317,0.0,1.0,0.4375,0.5625,0,2.17,3.25,3.54,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0834,43.9983,0.998065,2.589712,0.0,1.0,0.34375,0.65625,0,2.18,3.26,3.55,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0835,46.1051,0.9983,1.594309,0.0,1.0,0.34375,0.65625,0,2.17,3.28,3.52,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0836,43.5121,0.99869,2.896505,0.0,1.0,0.46875,0.53125,0,2.16,3.29,3.59,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0837,46.6467,0.999123,1.407384,0.0,1.0,0.34375,0.65625,0,2.15,3.27,3.56,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0838,46.2364,0.997051,1.546814,0.0,1.0,0.375,0.625,0,2.15,3.34,3.49,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0839,47.6534,0.977684,1.116206,0.0,1.0,0.4375,0.5625,0,2.09,3.13,3.49,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0840,47.7009,0.999164,1.10406,0.0,1.0,0.46875,0.53125,0,2.18,3.32,3.55,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0841,47.8481,0.997601,1.067266,0.0,1.0,0.28125,0.71875,0,2.22,3.27,3.72,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0842,42.9571,0.998393,3.29129,0.0,1.0,0.34375,0.65625,0,2.21,3.28,3.56,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0843,52.7407,0.999734,0.345947,0.0,1.0,0.25,0.75,0,1.83,2.66,3.31,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0844,42.6333,0.99721,3.546097,0.0,1.0,0.21875,0.78125,0,2.21,3.25,3.54,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0845,43.5275,0.998784,2.886236,0.0,1.0,0.34375,0.65625,0,2.19,3.37,3.61,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0846,43.4635,0.998892,2.929082,0.03125,0.96875,0.34375,0.65625,0,2.21,3.27,3.69,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0847,44.9325,0.998472,2.088476,0.0,1.0,0.4375,0.5625,0,2.18,3.29,3.58,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0848,45.3466,0.997229,1.898554,0.0,1.0,0.40625,0.59375,0,2.22,3.27,3.56,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0849,45.3719,0.9994,1.887522,0.0,1.0,0.40625,0.59375,0,2.19,3.3,3.59,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0850,45.309,0.9985,1.915049,0.0,1.0,0.4375,0.5625,0,2.15,3.26,3.62,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0851,48.0688,0.989617,1.014384,0.0,1.0,0.375,0.625,0,2.17,3.33,3.53,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0852,52.7868,0.996757,0.342295,0.0,1.0,0.25,0.75,0,2.17,3.27,3.53,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0853,47.5833,0.996653,1.134364,0.03125,0.96875,0.5625,0.4375,0,2.14,3.25,3.6,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0854,43.8721,0.998477,2.666082,0.0,1.0,0.28125,0.71875,0,2.17,3.32,3.58,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0855,45.051,0.9981,2.032288,0.0,1.0,0.28125,0.71875,0,2.18,3.27,3.6,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0856,48.3177,0.998118,0.957886,0.0,1.0,0.21875,0.78125,0,2.19,3.39,3.54,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0857,45.0648,0.997682,2.025818,0.0,1.0,0.40625,0.59375,0,2.13,3.23,3.56,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0858,49.0332,0.997606,0.812388,0.0,1.0,0.375,0.625,0,2.17,3.29,3.55,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0859,43.5084,0.998744,2.898926,0.0,1.0,0.53125,0.46875,0,2.16,3.29,3.6,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0860,45.5281,0.999298,1.820852,0.0625,0.9375,0.25,0.75,0,2.22,3.31,3.58,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0861,46.7186,0.998467,1.384257,0.0,1.0,0.21875,0.78125,0,2.17,3.24,3.53,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0862,43.9296,0.997378,2.631007,0.09375,0.90625,0.34375,0.65625,0,2.16,3.32,3.62,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0863,43.3663,0.998229,2.995351,0.0,1.0,0.3125,0.6875,0,2.21,3.24,3.51,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0864,47.3868,0.999007,1.186874,0.0,1.0,0.40625,0.59375,0,2.17,3.35,3.54,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0865,45.0869,0.998875,2.015523,0.0,1.0,0.3125,0.6875,0,2.19,3.24,3.57,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0866,44.0437,0.999142,2.562795,0.0,1.0,0.34375,0.65625,0,2.17,3.29,3.62,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0867,46.0009,0.999105,1.633001,0.0,1.0,0.375,0.625,0,2.19,3.24,3.53,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0868,42.4432,0.999764,3.704768,0.0,1.0,0.34375,0.65625,0,2.12,3.17,3.46,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0869,44.6422,0.9983,2.232829,0.0625,0.9375,0.34375,0.65625,0,2.21,3.26,3.64,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0870,46.0701,0.999332,1.607213,0.0625,0.9375,0.34375,0.65625,0,2.18,3.31,3.61,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0871,44.7114,0.998883,2.197561,0.0625,0.9375,0.4375,0.5625,0,2.19,3.24,3.61,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0872,44.3153,0.99919,2.407425,0.0,1.0,0.375,0.625,0,2.17,3.29,3.59,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0873,45.2211,0.998756,1.954208,0.0,1.0,0.34375,0.65625,0,2.15,3.4,3.58,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0874,43.9591,0.99831,2.613205,0.0,1.0,0.4375,0.5625,0,2.16,3.41,3.65,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0875,46.8011,0.99935,1.358236,0.0625,0.9375,0.40625,0.59375,0,2.2,3.29,3.57,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0876,49.2745,0.998066,0.768473,0.0625,0.9375,0.1875,0.8125,0,2.17,3.34,3.53,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0877,49.9493,0.997506,0.657893,0.0,1.0,0.21875,0.78125,0,2.19,3.24,3.56,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0878,43.8838,0.999096,2.65892,0.0625,0.9375,0.34375,0.65625,0,2.17,3.3,3.51,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0879,45.8895,0.996843,1.67544,0.0,1.0,0.53125,0.46875,0,2.14,3.24,3.54,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0880,45.7167,0.998039,1.743469,0.0,1.0,0.1875,0.8125,0,2.17,3.31,3.54,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0881,44.1252,0.997763,2.515121,0.0,1.0,0.4375,0.5625,0,2.17,3.28,3.54,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0882,45.5275,0.99835,1.821081,0.0,1.0,0.3125,0.6875,0,2.18,3.27,3.56,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0883,44.8589,0.998704,2.124156,0.0,1.0,0.375,0.625,0,2.16,3.29,3.65,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0884,45.8404,0.998907,1.694514,0.0,1.0,0.3125,0.6875,0,2.16,3.28,3.63,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0885,46.6786,0.998347,1.397074,0.0625,0.9375,0.3125,0.6875,0,2.15,3.29,3.54,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0886,45.9334,0.996892,1.65861,0.0,1.0,0.40625,0.59375,0,2.17,3.32,3.51,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0887,44.4711,0.997126,2.322591,0.0,1.0,0.28125,0.71875,0,2.21,3.25,3.67,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0888,45.0082,0.998949,2.052394,0.0625,0.9375,0.4375,0.5625,0,2.16,3.26,3.53,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0889,44.5008,0.999323,2.306727,0.0,1.0,0.40625,0.59375,0,2.15,3.28,3.53,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0890,45.9747,0.998067,1.642893,0.0625,0.9375,0.4375,0.5625,0,2.16,3.25,3.67,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0891,44.6915,0.998952,2.207667,0.0,1.0,0.34375,0.65625,0,2.17,3.34,3.62,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0892,43.9399,0.999453,2.624736,0.09375,0.90625,0.21875,0.78125,0,2.25,3.34,3.59,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0893,47.2025,0.997809,1.238322,0.0,1.0,0.375,0.625,0,2.15,3.25,3.59,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0894,42.8243,0.998046,3.393529,0.0,1.0,0.15625,0.84375,0,2.23,3.27,3.69,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0895,46.0852,0.998817,1.601608,0.0625,0.9375,0.3125,0.6875,0,2.19,3.33,3.58,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0896,41.5832,0.995251,4.516057,0.0,1.0,0.28125,0.71875,0,2.15,3.23,3.7,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0897,46.778,0.999633,1.365453,0.09375,0.90625,0.09375,0.90625,0,2.2,3.44,3.62,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0898,45.9614,0.996341,1.647919,0.0625,0.9375,0.3125,0.6875,0,2.19,3.24,3.64,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0899,46.4934,0.997943,1.457942,0.125,0.875,0.25,0.75,0,2.17,3.27,3.55,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,32,LL,0900,47.7125,0.995674,1.10111,0.0,1.0,0.375,0.625,0,2.17,3.29,3.49,models/windowed_cnn_grid/32bit_a0.010/windowed_cnn_best.pt@5fbf855c344d
matrix-20260918-025538-98a873,0.01,64,LL,0801,44.631,0.999209,2.238627,0.0625,0.9375,0.359375,0.640625,0,2.18,3.34,4.56,models/windowed_cnn_grid/64bit_a0.010/windowed_cnn_best.pt@426cd6b889d9
matrix-20260918-025538-98a873,0.01,64,LL,0802,45.9808,0.995617,1.640594,0.0,1.0,0.46875,0.53125,0,2.2,3.23,4.48,models/windowed_cnn_grid/64bit_a0.010/windowed_cnn_best.pt@426cd6b889d9
matrix-20260918-025538-98a873,0.01,64,LL,0803,44.28,0.997885,2.427058,0.0,1.0,0.28125,0.71875,0,2.15,3.25,4.4,models/windowed_cnn_grid/64bit_a0.010/windowed_cnn_best.pt@426cd6b889d9
